Time_s,GT_Amplitude,Measured_Amplitude,Frequency_Hz,GT_PSD_dBHz,Measured_PSD_dBHz
1.011,0.510475199469485,0.371167575818042,493.65234375,-86.1654235064626,-125.738707754265
1.012,0.691338088387679,0.601340045265417,494.140625,-85.5866823522693,-125.787299370973
1.013,0.763247426785472,0.781505298969628,494.62890625,-85.6724117559161,-125.240735623789
1.014,0.715282919510816,0.87552723063254,495.1171875,-87.4582885403694,-125.141608357808
1.015,0.557082333020433,0.852232746664242,495.60546875,-85.3303611773426,-125.663020498761
1.016,0.318945039660388,0.695201653041659,496.09375,-88.6116675084344,-125.839797563571
1.017,0.0483072876163188,0.413640438571227,496.58203125,-87.3112179870756,-125.316442875613
1.018,-0.197662863902346,0.0492808838272186,497.0703125,-87.6355981487961,-125.106613889557
1.019,-0.362895358478479,-0.326108836067298,497.55859375,-88.8456054380682,-125.578327598162
1.02,-0.405013508603417,-0.625272083888919,498.046875,-84.3737075379545,-125.872673223492
1.021,-0.30681078521522,-0.769609536660446,498.53515625,-91.5054164030162,-125.400577607453
1.022,-0.0831725715370713,-0.715122921085118,499.0234375,-96.5934242337687,-125.088771338936
1.023,0.219356982854779,-0.469928929783468,499.51171875,-90.2311347644681,-125.489308673678
1.024,0.531332546746415,-0.0955850884248246,500,-91.2264045523641,-128.894168641743
1.025,0.775983293816601,0.309085284181378,,,
1.026,0.887835386822598,0.635908823128667,,,
1.027,0.829385645872649,0.797121578150296,,,
1.028,0.601149121107724,0.74754880177459,,,
1.029,0.242207598787735,0.4938360634614,,,
1.03,-0.178965223017435,0.0901965907269792,,,
1.031,-0.581041263692804,-0.376635614024119,,,
1.032,-0.889553699431357,-0.809286140426202,,,
1.033,-1.05483001442644,-1.12390905266064,,,
1.034,-1.06350701576135,-1.27119291360334,,,
1.035,-0.940402223192827,-1.2480985392795,,,
1.036,-0.739863726658045,-1.09554192452678,,,
1.037,-0.528624324214493,-0.881488605255047,,,
1.038,-0.364954931157257,-0.674672104896651,,,
1.039,-0.280545484930961,-0.518256414345076,,,
1.04,-0.271068683724169,-0.413071528450304,,,
1.041,-0.298569990570598,-0.316820833229604,,,
1.042,-0.304669960989945,-0.160407585761277,,,
1.043,-0.229924654395604,0.123308316160336,,,
1.044,-0.0331539990247636,0.567899687715009,,,
1.045,0.294620615791967,1.15058362814701,,,
1.046,0.724818450890888,1.78791953468383,,,
1.047,1.19541928455556,2.35362561793381,,,
1.048,1.6234882203452,2.71390964385589,,,
1.049,1.92324379947831,2.76846836070447,,,
1.05,2.02532847684123,2.48236333777748,,,
1.051,1.89239783049116,1.89696217486439,,,
1.052,1.52708328921151,1.11607814917219,,,
1.053,0.970692338165436,0.273183696783662,,,
1.054,0.293866058449825,-0.507109947737406,,,
1.055,-0.417368025596929,-1.13876017725217,,,
1.056,-1.07606498786602,-1.58584654728968,,,
1.057,-1.60630076842424,-1.85526169899236,,,
1.058,-1.95143407607898,-1.97729836886894,,,
1.059,-2.07918106341493,-1.98426731151679,,,
1.06,-1.98453866025727,-1.89625699166617,,,
1.061,-1.69097295350084,-1.71903259141567,,,
1.062,-1.24914639141096,-1.45353826810988,,,
1.063,-0.731721283151266,-1.11111868304612,,,
1.064,-0.223119367191676,-0.725447256501531,,,
1.065,0.195321642820225,-0.35336478620847,,,
1.066,0.462050233257525,-0.0624611560767403,,,
1.067,0.549183032065809,0.0899545672422825,,,
1.068,0.468670642629879,0.077995153850677,,,
1.069,0.268012460203136,-0.0795678695794682,,,
1.07,0.0165924277233624,-0.318897160217991,,,
1.071,-0.21266832981188,-0.544671994983616,,,
1.072,-0.360062549470883,-0.654759638781894,,,
1.073,-0.389276666850075,-0.569038300096308,,,
1.074,-0.289517531274494,-0.253230934268995,,,
1.075,-0.0717721832967606,0.269839736305142,,,
1.076,0.236872787936988,0.924329270803272,,,
1.077,0.597793186353791,1.59825387042969,,,
1.078,0.963606860920393,2.16758246968165,,,
1.079,1.2806980001182,2.52164786629897,,,
1.08,1.49381551749976,2.58523785828899,,,
1.081,1.55421813512139,2.33407898489544,,,
1.082,1.43081830458512,1.80128607118357,,,
1.083,1.12160014003807,1.0730704044057,,,
1.084,0.661313309735417,0.273393023902712,,,
1.085,0.121661796938508,-0.460218052909317,,,
1.086,-0.398153071834791,-1.0045674375379,,,
1.087,-0.790124780879059,-1.27570954914946,,,
1.088,-0.962174182968454,-1.24489281893677,,,
1.089,-0.863392161527804,-0.942116269597227,,,
1.09,-0.503024519328258,-0.447437282190813,,,
1.091,0.0431339197970734,0.126319333389586,,,
1.092,0.642863491759162,0.653926072148332,,,
1.093,1.13398157801172,1.01674262603787,,,
1.094,1.36212537814166,1.1191179631554,,,
1.095,1.22081227310477,0.903474388066984,,,
1.096,0.683122590520188,0.364676389337073,,,
1.097,-0.183998497280312,-0.438934794343734,,,
1.098,-1.22745123168346,-1.38338997510662,,,
1.099,-2.23690609245807,-2.29171183915191,,,
1.1,-2.98933342774476,-2.96433557996126,,,
1.101,-3.30012212927572,-3.22464508878125,,,
1.102,-3.06982096193981,-2.96967157593377,,,
1.103,-2.31514988672159,-2.2101613052032,,,
1.104,-1.17472305812457,-1.08356434281912,,,
1.105,0.115350357904762,0.169878015520675,,,
1.106,1.27324189767001,1.26524435682882,,,
1.107,2.03916931598413,1.9490187433345,,,
1.108,2.2414015540709,2.06894390072947,,,
1.109,1.84186358491047,1.61539922434307,,,
1.11,0.948281148928646,0.722953076872576,,,
1.111,-0.210163245854264,-0.365311881845293,,,
1.112,-1.33630895998468,-1.35774631929758,,,
1.113,-2.13350747530383,-1.98200093935401,,,
1.114,-2.37334923099358,-2.04660883388247,,,
1.115,-1.94887231474469,-1.48569937349311,,,
1.116,-0.902839820359518,-0.37868106938444,,,
1.117,0.575520575825806,1.06112109039589,,,
1.118,2.1868542432197,2.53016892549774,,,
1.119,3.58573482521153,3.70368323909344,,,
1.12,4.45951015487344,4.31373261056401,,,
1.121,4.6033945315903,4.21556460884405,,,
1.122,3.97221553437302,3.42377028427681,,,
1.123,2.69395394896231,2.10830138318931,,,
1.124,1.03985870037384,0.551477250578055,,,
1.125,-0.642149805291075,-0.922304696425867,,,
1.126,-2.01330825258487,-2.02508740337296,,,
1.127,-2.82537707436278,-2.57091292184536,,,
1.128,-2.97471056648093,-2.51140316722829,,,
1.129,-2.51469202964564,-1.93409039636193,,,
1.13,-1.62593202935201,-1.02811132655454,,,
1.131,-0.557491607151835,-0.0309900290473128,,,
1.132,0.439439037943027,0.826713453471945,,,
1.133,1.16501139205966,1.36525413951834,,,
1.134,1.49999523816317,1.48144411773838,,,
1.135,1.41102418445869,1.15691391632816,,,
1.136,0.939682576372161,0.453503030540132,,,
1.137,0.184521609079539,-0.500004929958721,,,
1.138,-0.718358262410947,-1.52845729330506,,,
1.139,-1.61481971265104,-2.43882671064089,,,
1.14,-2.35318987941613,-3.055687820468,,,
1.141,-2.80600535891003,-3.25795344596278,,,
1.142,-2.89084483914115,-3.00666763179483,,,
1.143,-2.58593585554027,-2.35369145303021,,,
1.144,-1.93590119264823,-1.42685842171268,,,
1.145,-1.04482118586377,-0.395860376611875,,,
1.146,-0.056986647885715,0.569703518007258,,,
1.147,0.870784507249169,1.33644928536715,,,
1.148,1.59876709915102,1.82740414263764,,,
1.149,2.02880006906612,2.0235436998379,,,
1.15,2.11848689305485,1.95125326958595,,,
1.151,1.88359662329231,1.66414862288584,,,
1.152,1.39045788456926,1.22717904334866,,,
1.153,0.741774009757209,0.707614798897041,,,
1.154,0.0592376863507203,0.173487077360124,,,
1.155,-0.534516120457515,-0.303577687228847,,,
1.156,-0.93296518677004,-0.646824024282108,,,
1.157,-1.06074173456504,-0.780245199083308,,,
1.158,-0.88579162953208,-0.64488041942784,,,
1.159,-0.427290047394932,-0.222564386408586,,,
1.16,0.242840620494972,0.44182304953278,,,
1.161,1.00721109040787,1.23144498533766,,,
1.162,1.72039149223479,1.97163927232784,,,
1.163,2.23535773944671,2.46918276884842,,,
1.164,2.43455152968536,2.56753473957181,,,
1.165,2.25823045716323,2.19905248650325,,,
1.166,1.72164608648927,1.41278843323903,,,
1.167,0.914396367825614,0.364356257720919,,,
1.168,-0.019764802357659,-0.730393797367306,,,
1.169,-0.917728695898955,-1.66058989646165,,,
1.17,-1.6358753033955,-2.2788921342445,,,
1.171,-2.08050719815965,-2.53130990379408,,,
1.172,-2.2205806839679,-2.45007488255971,,,
1.173,-2.0806728308422,-2.11863166859036,,,
1.174,-1.72029592070501,-1.62936784901984,,,
1.175,-1.21074972007368,-1.05473250548361,,,
1.176,-0.619993238924943,-0.441978758325645,,,
1.177,-0.00997232639425827,0.172307093167303,,,
1.178,0.557144954242541,0.741835951993123,,,
1.179,1.01291515614137,1.20010055092209,,,
1.18,1.28580119590446,1.46868640070923,,,
1.181,1.31676703991325,1.48191578780768,,,
1.182,1.08195995495118,1.21555739623073,,,
1.183,0.611186916250756,0.704923435555102,,,
1.184,-0.0088908000330474,0.0431553235610617,,,
1.185,-0.651819184482337,-0.640630745322498,,,
1.186,-1.18494733617592,-1.21604099279145,,,
1.187,-1.50830243361706,-1.5870554529664,,,
1.188,-1.58406598229509,-1.71573867422449,,,
1.189,-1.44437103224032,-1.62465801911169,,,
1.19,-1.17301188958388,-1.37681187573043,,,
1.191,-0.867231649462097,-1.04186259824932,,,
1.192,-0.594783236026468,-0.664308846086941,,,
1.193,-0.364838905924717,-0.248822967803503,,,
1.194,-0.126749047503511,0.229981994589227,,,
1.195,0.200869632551177,0.797813874839669,,,
1.196,0.682065248881055,1.44534235921496,,,
1.197,1.31756498167206,2.1051624978973,,,
1.198,2.02260166220009,2.65470336528007,,,
1.199,2.64105717510275,2.94804893387302,,,
1.2,2.99305744483661,2.86678542650887,,,
1.201,2.93835597157265,2.37018121294804,,,
1.202,2.4303284930026,1.52275937730008,,,
1.203,1.53865686210092,0.484643781272454,,,
1.204,0.431315204077422,-0.535097633746352,,,
1.205,-0.677275541542922,-1.34561792183811,,,
1.206,-1.59191943870071,-1.83538400957279,,,
1.207,-2.19135609761193,-2.00206428320229,,,
1.208,-2.45254282924645,-1.93913710659153,,,
1.209,-2.43800645531684,-1.78593973018167,,,
1.21,-2.25464230084634,-1.66334558251178,,,
1.211,-2.00275884953345,-1.62226159361941,,,
1.212,-1.73618312316521,-1.62519917096929,,,
1.213,-1.44796655700343,-1.56644020263327,,,
1.214,-1.0851134513124,-1.3207511133885,,,
1.215,-0.584392572825151,-0.800519460217869,,,
1.216,0.0863938125295198,0.000320188625576915,,,
1.217,0.898823524874448,0.99090861434968,,,
1.218,1.75787995940497,2.00112103303741,,,
1.219,2.52165540857775,2.82544367350701,,,
1.22,3.03863682327481,3.27828761268834,,,
1.221,3.18853988723148,3.24357653084938,,,
1.222,2.9130871132411,2.70447070444438,,,
1.223,2.22873231743526,1.74583901919235,,,
1.224,1.22072726193689,0.530647687845236,,,
1.225,0.0237224714567909,-0.740541614266625,,,
1.226,-1.20336970747063,-1.87322235713145,,,
1.227,-2.30108149195822,-2.71286681355347,,,
1.228,-3.12726471697948,-3.16193649483773,,,
1.229,-3.56871117996066,-3.18062269131852,,,
1.23,-3.54972699236767,-2.77847602329753,,,
1.231,-3.04204092080079,-2.00618600037416,,,
1.232,-2.07784629719913,-0.953176257695845,,,
1.233,-0.762381456603055,0.250704194566583,,,
1.234,0.722753598332953,1.43770739197337,,,
1.235,2.13576309988047,2.41843600397612,,,
1.236,3.21568097838555,3.01535193390219,,,
1.237,3.74291636101678,3.10658463333239,,,
1.238,3.6017668240346,2.6642868143094,,,
1.239,2.8208312791705,1.77069752561073,,,
1.24,1.57215073472343,0.602972571719288,,,
1.241,0.125699619697496,-0.609581180240437,,,
1.242,-1.22514096100144,-1.64161422226086,,,
1.243,-2.23966479478992,-2.32310338806188,,,
1.244,-2.78146757941618,-2.57145121169895,,,
1.245,-2.83218843255358,-2.39762669249008,,,
1.246,-2.46976583756309,-1.88806749436212,,,
1.247,-1.82541021421101,-1.17091843937315,,,
1.248,-1.03816408415532,-0.379315364026015,,,
1.249,-0.22345350003336,0.375594572313106,,,
1.25,0.53626413639372,1.0143942283436,,,
1.251,1.18189618911986,1.48344046963223,,,
1.252,1.66150888866885,1.74311124204287,,,
1.253,1.9219270359999,1.76230116426308,,,
1.254,1.91604273127044,1.52528804384959,,,
1.255,1.62293284516032,1.04734782560642,,,
1.256,1.06970101811957,0.388852883282581,,,
1.257,0.342572985835851,-0.342342903914816,,,
1.258,-0.420612350640791,-1.00524171301124,,,
1.259,-1.0571154604414,-1.45500616678021,,,
1.26,-1.41872670090051,-1.57961158419255,,,
1.261,-1.41230732389527,-1.33275875564307,,,
1.262,-1.02831983535694,-0.7520455288274,,,
1.263,-0.347466928886938,0.0445894670786394,,,
1.264,0.477261888658476,0.884349415308904,,,
1.265,1.25777459739783,1.58029797999623,,,
1.266,1.81641872462619,1.97630801823751,,,
1.267,2.02763496726245,1.98441976388845,,,
1.268,1.84561678673055,1.60492641387081,,,
1.269,1.31199122830915,0.923932112850692,,,
1.27,0.542352682945281,0.0891242318774227,,,
1.271,-0.304849454556124,-0.729489233486659,,,
1.272,-1.06960467096249,-1.38311708089111,,,
1.273,-1.63150640928329,-1.78022533679806,,,
1.274,-1.93941960779137,-1.90501207588632,,,
1.275,-2.02016741757751,-1.81247666731586,,,
1.276,-1.96229346181392,-1.60111864724066,,,
1.277,-1.87896391195814,-1.37244768742938,,,
1.278,-1.86151793578906,-1.19229116921047,,,
1.279,-1.93903394201968,-1.06863209752656,,,
1.28,-2.05821301535116,-0.953668993914584,,,
1.281,-2.09228992265809,-0.767409582698816,,,
1.282,-1.87894255951064,-0.431883836326833,,,
1.283,-1.27743209566642,0.0973742633008238,,,
1.284,-0.227478725886685,0.812721647198217,,,
1.285,1.21024299483711,1.65249286981846,,,
1.286,2.84787988161666,2.51302140348272,,,
1.287,4.40394602776572,3.26776061457644,,,
1.288,5.56890467968962,3.7870456436822,,,
1.289,6.08389880999732,3.95622728308088,,,
1.29,5.80894156566097,3.69403441105532,,,
1.291,4.76015165840449,2.9726870874745,,,
1.292,3.10570118876098,1.83597463782425,,,
1.293,1.12328908559726,0.406074066695901,,,
1.294,-0.86672621729756,-1.12964384269808,,,
1.295,-2.57269304578859,-2.55297611086291,,,
1.296,-3.78861346080621,-3.66164032073822,,,
1.297,-4.42385583599855,-4.31358142811927,,,
1.298,-4.50161788597727,-4.45474077261874,,,
1.299,-4.13115714714256,-4.12274355866435,,,
1.3,-3.46576370207939,-3.42802539257071,,,
1.301,-2.66109586756866,-2.52130194475069,,,
1.302,-1.8455744083673,-1.5586379835196,,,
1.303,-1.10735476651375,-0.672527547939303,,,
1.304,-0.494820446786244,0.0475112962897677,,,
1.305,-0.023446219389259,0.564782611443746,,,
1.306,0.317302549813933,0.896300504390256,,,
1.307,0.559048501471192,1.10408509618491,,,
1.308,0.748922239635908,1.27554415068624,,,
1.309,0.939055881896662,1.49393797772937,,,
1.31,1.16980150496199,1.80532510927238,,,
1.311,1.45107403718237,2.1935997966692,,,
1.312,1.75065264447512,2.57591570721262,,,
1.313,1.99774828432162,2.82481621552883,,,
1.314,2.10413909971364,2.81249218596709,,,
1.315,1.99664379467983,2.46165459050935,,,
1.316,1.64824981741251,1.78225962107912,,,
1.317,1.09449882007601,0.877391628229114,,,
1.318,0.42742935983684,-0.0859377783088787,,,
1.319,-0.231244728793494,-0.930208961795304,,,
1.32,-0.767467475334185,-1.5237783827386,,,
1.321,-1.10837207489143,-1.81807445160681,,,
1.322,-1.23956242914135,-1.85208451591479,,,
1.323,-1.20055155140153,-1.72462716116036,,,
1.324,-1.06184039968194,-1.54807116623454,,,
1.325,-0.894538640805552,-1.40381583362889,,,
1.326,-0.745733671739976,-1.31733417652413,,,
1.327,-0.629058772797191,-1.26069616429714,,,
1.328,-0.53226848719247,-1.17832741750326,,,
1.329,-0.43575512704478,-1.02237787933906,,,
1.33,-0.331075811248196,-0.780497991683595,,,
1.331,-0.228795246917717,-0.482418548055858,,,
1.332,-0.150674988669046,-0.181986331577889,,,
1.333,-0.110245120093655,0.0756986861510918,,,
1.334,-0.0934564338436195,0.283457516425743,,,
1.335,-0.052714122293424,0.479792599313055,,,
1.336,0.0785288736976395,0.728607056209541,,,
1.337,0.35443485829741,1.0797205312275,,,
1.338,0.782452988373637,1.5300843465261,,,
1.339,1.3030813890205,2.00614546780859,,,
1.34,1.79556164675994,2.37793745831118,,,
1.341,2.11011131806425,2.5007487191162,,,
1.342,2.11561922723189,2.26800630331705,,,
1.343,1.74520231244362,1.65468112975326,,,
1.344,1.02329557431016,0.735061132760463,,,
1.345,0.0653952839506949,-0.331082420719257,,,
1.346,-0.948950322143081,-1.33897866761634,,,
1.347,-1.82138632244242,-2.09312119297308,,,
1.348,-2.38505564318698,-2.45918634195528,,,
1.349,-2.54594703971482,-2.39877177664684,,,
1.35,-2.30420867634785,-1.97700783115812,,,
1.351,-1.75014285180754,-1.34045690364888,,,
1.352,-1.03648831004768,-0.671194128693928,,,
1.353,-0.334789599737114,-0.13066779979587,,,
1.354,0.21203286467071,0.188501102463176,,,
1.355,0.527155899010171,0.285716071818885,,,
1.356,0.615558023924222,0.241582759132792,,,
1.357,0.552305553988595,0.177008705313213,,,
1.358,0.447126951673048,0.198441225175957,,,
1.359,0.398124090602412,0.351004844162246,,,
1.36,0.452010381131466,0.597565598852327,,,
1.361,0.585742697396128,0.831072092239571,,,
1.362,0.716087218619599,0.915058040836056,,,
1.363,0.733421859918918,0.737659156585217,,,
