Time_s,BCG_Orig,Constant_Orig,Clean_Difference,Alt_BCG,Alt_Const,Noisy_Alt_BCG,Noisy_Alt_Const,BCG_Interf,Const_Interf,Recovered,Zoom1_Time_s,Zoom1_BCG,Zoom1_Const,Zoom2_Time_s,Zoom2_Noisy_BCG,Zoom2_Noisy_Const
0.000512010240204804,0.180888137955258,0.01,0.170888137955258,0.180888137955258,,0.18313803533629,,0.18313803533629,0.0109741728085237,0.109187709067999,0.256517130342607,0.368389057468237,,0.466537330746615,0.2144644671052,
0.000544010880217604,0.180891858252972,0.01,0.170891858252972,0.180891858252972,,0.184937432435397,,0.184937432435397,0.0142269813020131,0.115223960806615,0.25654913098262,0.36821684056424,,0.466569331386628,0.218537453039006,
0.000576011520230405,0.180895584447428,0.01,0.170895584447428,0.180895584447428,,0.178778246339221,,0.178778246339221,0.00744186634436189,0.113301629349949,0.256581131622632,0.368044222830392,,0.466601332026641,0.223181395717698,
0.000608012160243205,0.180899316551392,0.01,0.170899316551392,0.180899316551392,,0.169789462170432,,0.169789462170432,-0.00089468165857203,0.10854969982067,0.256613132262645,0.367871205073351,,0.466633332666653,0.230737937152088,
0.000640012800256005,0.180903054577646,0.01,0.170903054577646,0.180903054577646,,0.18819200942278,,0.18819200942278,0.0161431565278543,0.131189101712528,0.256645132902658,0.367697788102208,,0.466665333306666,0.236423936499711,
0.000672013440268805,0.180906798538992,0.01,0.170906798538992,0.180906798538992,,0.180561280683297,,0.180561280683297,0.00773465119167014,0.127795227612554,0.256677133542671,0.367523972728488,,0.466697333946679,0.238125354594628,
0.000704014080281606,0.180910548448249,0.01,0.170910548448249,0.180910548448249,,0.180959864300224,,0.180959864300224,0.0085228784697398,0.13243066586899,0.256709134182684,0.367349759766134,,0.466729334586692,0.249307929926993,
0.000736014720294406,0.180914304318255,0.01,0.170914304318255,0.180914304318255,,0.179796664292861,,0.179796664292861,0.00907669385310172,0.135504320501137,0.256741134822696,0.367175150031512,,0.466761335226705,0.255799585649367,
0.000768015360307206,0.180918066161867,0.01,0.170918066161866,0.180918066161867,,0.175310640892078,,0.175310640892078,0.00686606631418072,0.135255151739863,0.256773135462709,0.367000144343393,,0.466793335866717,0.243616913954167,
0.000800016000320006,0.180921833991956,0.01,0.170921833991956,0.180921833991956,,0.175468488077991,,0.175468488077991,0.0060130654907619,0.139649853565285,0.256805136102722,0.366824743522956,,0.46682533650673,0.262120499992941,
0.000832016640332807,0.180925607821417,0.01,0.170925607821417,0.180925607821417,,0.182121485707509,,0.182121485707509,0.0099781646634871,0.150539705834314,0.256837136742735,0.366648948393777,,0.466857337146743,0.258041831435335,
0.000864017280345607,0.180929387663157,0.01,0.170929387663157,0.180929387663157,,0.180767672317713,,0.180767672317713,0.0116225950583453,0.153422747084027,0.256869137382748,0.366472759781822,,0.466889337786756,0.267301952815415,
0.000896017920358407,0.180933173530107,0.01,0.170933173530107,0.180933173530107,,0.176970842580793,,0.176970842580793,0.00781558138222283,0.153862771986616,0.25690113802276,0.366296178515444,,0.466921338426769,0.267768826620654,
0.000928018560371208,0.180936965435211,0.01,0.170936965435211,0.180936965435211,,0.17889590025217,,0.17889590025217,0.010341848784503,0.160024684297502,0.256933138662773,,0.01,0.466953339066781,0.280092278873197,
0.000960019200384008,0.180940763391435,0.01,0.170940763391435,0.180940763391435,,0.177362163977215,,0.177362163977215,0.00544822630064881,0.162727802662057,0.256965139302786,,0.01,0.466985339706794,0.287729595557515,
0.000992019840396808,0.180944567411759,0.01,0.170944567411759,,0.01,,0.0103975066756482,0.182679078349683,0.0103975066756482,0.167149435440367,0.256997139942799,,0.01,0.467017340346807,0.282185768622081,
