Time_s,Ground_Truth_Amplitude,Measured_Amplitude,Frequency_Hz,Measured_PSD_dBHz,Ground_Truth_PSD_dBHz
1.846,0.568819960888297,0.805453512025365,,,
1.847,0.57427131435021,0.804889557123347,,,
1.848,0.572696848069563,0.804282918675017,,,
1.849,0.555440711729243,0.803635997490822,,,
1.85,0.563717534069486,0.802951273660151,,,
1.851,0.546088546157356,0.802231295529298,,,
1.852,0.564035620818877,0.801478668797503,,,
1.853,0.537105154548223,0.8006960458148,,,
1.854,0.54996891146965,0.799886115161766,,,
1.855,0.5553193581703,0.799051591586516,,,
1.856,0.554227392854497,0.798195206367081,,,
1.857,0.559459730589673,0.797319698155792,,,
1.858,0.52915122147622,0.796427804345582,,,
1.859,0.556273309638567,0.795522252978052,,,
1.86,0.549812818565616,0.794605755193088,,,
1.861,0.575969200367493,0.793680998203101,,,
1.862,0.579494100800496,0.792750638762911,,,
1.863,0.567254753548163,0.791817297098708,,,
1.864,0.576687059577123,0.790883551254808,,,
1.865,0.562675358043113,0.789951931813506,,,
1.866,0.560878306301533,0.789024916940131,,,
1.867,0.558287383140383,0.788104927702522,,,
1.868,0.579316753802673,0.787194323612636,,,
1.869,0.566865548120743,0.78629539833945,,,
1.87,0.572844457205863,0.7854103755481,,,
1.871,0.54411132198874,0.784541404830753,,,
1.872,0.550728151816823,0.783690557709273,,,
1.873,0.548643323398127,0.782859823705544,,,
1.874,0.550336862749507,0.782051106488738,,,
1.875,0.555430709845823,0.781266220117038,,,
1.876,0.534068649335947,0.780506885394345,,,
1.877,0.549551536862393,0.779774726362946,,,
1.878,0.55660554068339,0.779071266953772,,,
1.879,0.553153577610503,0.778397927818142,,,
1.88,0.56015727389612,0.777756023367185,,,
1.881,0.5649088588356,0.777146759044846,,,
1.882,0.564498744533713,0.776571228856307,,,
1.883,0.555383238503517,0.776030413166869,,,
1.884,0.572422944617387,0.775525176779696,,,
1.885,0.580106447558097,0.775056267296325,,,
1.886,0.574614903193263,0.774624313761599,,,
1.887,0.575365485734777,0.774229825594036,,,
1.888,0.57136910923077,0.773873191803796,,,
1.889,0.552541019043853,0.773554680504605,,,
1.89,0.55768459221218,0.773274438733727,,,
1.891,0.556487458830587,0.773032492603392,,,
1.892,0.553771480902943,0.772828747814573,,,
1.893,0.552837279360986,0.772662990567264,,,
1.894,0.52021381507664,0.772534888901365,,,
1.895,0.535213250351733,0.772443994500915,,,
1.896,0.547649126944493,0.772389744992139,,,
1.897,0.55599158598276,0.77237146675972,,,
1.898,0.554085585441473,0.772388378292474,,,
1.899,0.547759578538807,0.772439594048729,,,
1.9,0.566273083265773,0.772524128806865,,,
1.901,0.55332216207954,0.772640902444487,,,
1.902,0.578662304091327,0.772788745076656,,,
1.903,0.574113391485013,0.772966402482036,,,
1.904,0.572925035042233,0.773172541754271,,,
1.905,0.590204836970363,0.773405757130092,,,
1.906,0.573447192507473,0.773664575960168,,,
1.907,0.56374015988702,0.773947464798482,,,
1.908,0.559967814957743,0.774252835588625,,,
1.909,0.544627966568537,0.774579051922013,,,
1.91,0.53562294434554,0.774924435338207,,,
1.911,0.540897794234567,0.775287271636682,,,
1.912,0.569327738326793,0.775665817175101,,,
1.913,0.541722386311287,0.776058305139416,,,
1.914,0.54676999355294,0.776462951780752,,,
1.915,0.545640356561527,0.77687796261871,,,
1.916,0.532969609853386,0.777301538608737,,,
1.917,0.554538397777047,0.777731882264033,,,
1.918,0.55533038848211,0.778167203713057,,,
1.919,0.585139363993286,0.778605726665409,,,
1.92,0.566258816600917,0.779045694254374,,,
1.921,0.573815251563733,0.77948537472424,,,
1.922,0.56216759541142,0.779923066932873,,,
1.923,0.572231661363923,0.780357105642392,,,
1.924,0.565558301150397,0.780785866571292,,,
1.925,0.564103474233883,0.78120777118078,,,
1.926,0.571308678723143,0.781621291167995,,,
1.927,0.574680518596487,0.782024952640646,,,
1.928,0.557609114014753,0.782417339952022,,,
1.929,0.559464650597986,0.782797099181561,,,
1.93,0.5490531618066,0.783162941253832,,,
1.931,0.555887312335903,0.783513644696776,,,
1.932,0.56179746946575,0.783848058047136,,,
1.933,0.54244329162911,0.784165101915307,,,
1.934,0.549243933973217,0.784463770721927,,,
1.935,0.57509193091702,0.784743134113544,,,
1.936,0.547967806904527,0.785002338055596,,,
1.937,0.54625502792022,0.78524060559008,,,
1.938,0.54041475694552,0.785457237237238,,,
1.939,0.570175293576357,0.785651611019248,,,
1.94,0.56151314636856,0.785823182091131,,,
1.941,0.569701836709147,0.785971481977828,,,
1.942,0.568242178054327,0.786096117431939,,,
1.943,0.562147711395196,0.786196768938533,,,
1.944,0.588681891311393,0.786273188898539,,,
1.945,0.56967892574368,0.786325199520627,,,
1.946,0.57031890704474,0.78635269044633,,,
1.947,0.564473781653687,0.786355616128801,,,
1.948,0.56196024895675,0.786333992985979,,,
1.949,0.554754576656217,0.786287896354991,,,
1.95,0.550032083492827,0.786217457283819,,,
1.951,0.557630271724203,0.786122859204504,,,
1.952,0.54123956097172,0.786004334536565,,,
1.953,0.560643377092723,0.785862161270386,,,
1.954,0.555305911730737,0.785696659580287,,,
1.955,0.559075532780613,0.785508188516782,,,
1.956,0.53445504548955,0.785297142825197,,,
1.957,0.54210090925334,0.785063949930439,,,
1.958,0.555691635737607,0.784809067114921,,,
1.959,0.559361371349653,0.784532978901391,,,
1.96,0.55474949763006,0.784236194640024,,,
1.961,0.5658076664129,0.783919246293786,,,
1.962,0.547958498220733,0.783582686418674,,,
1.963,0.569226491780397,0.78322708634384,,,
1.964,0.556173281330833,0.782853034566554,,,
1.965,0.554677682671013,0.782461135384861,,,
1.966,0.555861484624453,0.782052007793939,,,
1.967,0.571606128246023,0.781626284670512,,,
1.968,0.555857177550607,0.781184612263938,,,
1.969,0.5619701964048,0.780727650004307,,,
1.97,0.552671613410227,0.780256070628592,,,
1.971,0.541884422600717,0.779770560617909,,,
1.972,0.542140337502093,0.77927182093399,,,
1.973,0.542168829575837,0.778760568041684,,,
1.974,0.539523843259813,0.778237535204997,,,
1.975,0.530201315810383,0.777703474043435,,,
1.976,0.535048461042123,0.777159156330179,,,
1.977,0.54862568746439,0.776605376003429,,,
1.978,0.570050340304797,0.77604295134967,,,
1.979,0.55196180753317,0.775472727305909,,,
1.98,0.55995397535901,0.774895577818788,,,
1.981,0.574856853058453,0.774312408190787,,,
1.982,0.57090418963058,0.773724157334908,,,
1.983,0.56797146023496,0.773131799847861,,,
1.984,0.56033917099729,0.772536347799135,,,
1.985,0.584482431240637,0.771938852123454,,,
1.986,0.575216136181047,0.771340403501759,,,
1.987,0.578450296109603,0.770742132624478,,,
1.988,0.54652878175306,0.770145209751316,,,
1.989,0.557298788363723,0.769550843512059,,,
1.99,0.538132648314153,0.768960278928686,,,
1.991,0.5564893348502,0.768374794675268,,,
1.992,0.563382343594263,0.767795699623515,,,
1.993,0.558096197551777,0.767224328744866,,,
1.994,0.538602988067313,0.76666203845354,,,
1.995,0.5475309130393,0.766110201479869,,,
1.996,0.550055008120013,0.765570201361863,,,
1.997,0.533651732227183,0.765043426637603,,,
1.998,0.5480493351507,0.7645312648132,,,
1.999,0.5357251290097,0.764035096172128,,,
2,0.55931756110681,0.76355628748311,,,
2.001,0.56286479122946,0.763096185656342,,,
2.002,0.57636722160491,0.762656111392146,,,
2.003,0.566952507539893,0.762237352862323,,,
2.004,0.58825097739312,0.761841159462204,,,
2.005,0.586373896807443,0.761468735670673,,,
2.006,0.578329486183906,0.761121235056315,,,
2.007,0.58326747431168,0.760799754470645,,,
2.008,0.565936381129903,0.760505328473247,,,
2.009,0.537270443888873,0.760238924037211,,,
2.01,0.546452616368783,0.760001435583961,,,
2.011,0.56656484417675,0.759793680393151,,,
2.012,0.553529814504123,0.759616394425886,,,
2.013,0.553650411362787,0.759470228591147,,,
2.014,0.544209110994113,0.759355745478461,,,
2.015,0.55113538135456,0.759273416574643,,,
2.016,0.56475500141141,0.759223619976271,,,
2.017,0.567942097604877,0.759206638600293,,,
2.018,0.565683652907433,0.759222658883472,,,
2.019,0.55733381646215,0.759271769950136,,,
2.02,0.541622136973443,0.759353963220731,,,
2.021,0.57716922844883,0.759469132432832,,,
2.022,0.574115408560567,0.759617074051732,,,
2.023,0.580160677405916,0.759797488057617,,,
2.024,0.560150209914723,0.760009979108389,,,
2.025,0.57345995070479,0.760254058087869,,,
2.026,0.59320912331628,0.760529144055505,,,
2.027,0.573637653268733,0.760834566613699,,,
2.028,0.54792804265003,0.761169568702331,,,
2.029,0.547464376017853,0.761533309818931,,,
2.03,0.551462319720433,0.761924869650831,,,
2.031,0.545533957995513,0.762343252096656,,,
2.032,0.56004894280043,0.76278738965089,,,
2.033,0.54101212712775,0.763256148125599,,,
2.034,0.538299252097907,0.76374833168347,,,
2.035,0.533627715935787,0.764262688151977,,,
2.036,0.540462389253473,0.764797914578247,,,
2.037,0.536061436729393,0.765352662970526,,,
2.038,0.5468687165853,0.765925546159028,,,
2.039,0.558340248959067,0.76651514369984,,,
2.04,0.571130068281103,0.767120007741757,,,
2.041,0.56726509829917,0.76773866877744,,,
2.042,0.5579227936818,0.768369641206133,,,
2.043,0.573016009139077,0.769011428644991,,,
2.044,0.571117111373073,0.769662528938767,,,
2.045,0.582606306493287,0.770321438832147,,,
2.046,0.583281637155267,0.770986658283203,,,
2.047,0.572889136962527,0.771656694408663,,,
2.048,0.584146460031483,0.772330065060882,,,
2.049,0.57369032500753,0.77300530204312,,,
2.05,0.554233239413323,0.773680953974639,,,
2.051,0.569169600731086,0.774355588821354,,,
2.052,0.557327850240147,0.775027796112552,,,
2.053,0.55547317167753,0.775696188870159,,,
2.054,0.544842109557403,0.776359405284087,,,
2.055,0.550778713406573,0.777016110174316,,,
2.056,0.543725713753146,0.777664996285864,,,
2.057,0.552305190919476,0.778304785465428,,,
2.058,0.532908500771626,0.778934229767966,,,
2.059,0.54053988899121,0.779552112539015,,,
2.06,0.55980947705887,0.780157249515433,,,
2.061,0.56026943366515,0.7807484899849,,,
2.062,0.566437539149247,0.781324718043289,,,
2.063,0.574274159768293,0.781884853987001,,,
2.064,0.573161893099003,0.78242785587271,,,
2.065,0.5816425419439,0.782952721268368,,,
2.066,0.564915633919103,0.783458489207937,,,
2.067,0.566271505089687,0.78394424234993,,,
2.068,0.573975085055173,0.78440910932811,,,
2.069,0.560980248411267,0.784852267273309,,,
2.07,0.55231949427999,0.785272944479619,,,
2.071,0.556755792857,0.785670423187356,,,
2.072,0.551372589548977,0.786044042458703,,,
2.073,0.561980103349233,0.786393201126476,,,
2.074,0.56763438553573,0.786717360797609,,,
2.075,0.558424580052197,0.787016048887222,,,
2.076,0.538564229067957,0.78728886164687,,,
2.077,0.553637203684337,0.78753546713529,,,
2.078,0.56355643277617,0.78775560806625,,,
2.079,0.550922470838603,0.787949104459945,,,
2.08,0.548498292956316,0.788115856023,,,
2.081,0.571913912351737,0.788255844185841,,,
2.082,0.571495327784093,0.788369133731955,,,
2.083,0.56212864452424,0.788455873958951,,,
2.084,0.562656449031447,0.788516299316472,,,
2.085,0.562747640918553,0.788550729472388,,,
2.086,0.574933697838247,0.788559568768614,,,
2.087,0.570329759819073,0.788543305042328,,,
2.088,0.56402687409134,0.788502507805832,,,
2.089,0.555233463006363,0.78843782579536,,,
2.09,0.556791809058177,0.788349983911925,,,
2.091,0.55498567276326,0.788239779583357,,,
2.092,0.555957625211867,0.788108078576579,,,
2.093,0.549677389760427,0.78795581028612,,,
2.094,0.54936732999522,0.787783962523433,,,
2.095,0.538384729896667,0.78759357583445,,,
2.096,0.560683742229483,0.787385737380155,,,
2.097,0.546179349739377,0.787161574424762,,,
2.098,0.521535800933337,0.786922247485863,,,
2.099,0.54756130203571,0.786668943208438,,,
2.1,0.541055654741603,0.786402867028433,,,
2.101,0.56171851166751,0.786125235691562,,,
2.102,0.556264630729137,0.785837269689455,,,
2.103,0.560113590615413,0.785540185669754,,,
2.104,0.567621860232047,0.785235188870772,,,
2.105,0.567383258765866,0.784923465626635,,,
2.106,0.568129338551457,0.784606175986113,,,
2.107,0.56464257773831,0.784284446488079,,,
2.108,0.558262150575667,0.783959363139042,,,
2.109,0.563441956461603,0.783631964642863,,,
2.11,0.547978931738507,0.783303235938642,,,
2.111,0.562937502429776,0.782974102108465,,,
2.112,0.532318421276917,0.782645422721525,,,
2.113,0.538894032192297,0.782317986684507,,,
2.114,0.524405749397307,0.781992507669399,,,
2.115,0.545155310137806,0.781669620187666,,,
2.116,0.554745072082077,0.781349876373555,,,
2.117,0.546998170554956,0.781033743529615,,,
2.118,0.557887421172237,0.780721602476347,,,
2.119,0.56898868127194,0.78041374673772,,,
2.12,0.563941074494343,0.780110382586921,,,
2.121,0.560819372474583,0.779811629971757,,,
2.122,0.546474570218253,0.77951752433436,,,
2.123,0.55518726048647,0.779228019332635,,,
2.124,0.559327661445687,0.778942990459039,,,
2.125,0.566212316111777,0.778662239535796,,,
2.126,0.567824722480937,0.778385500046588,,,
2.127,0.555122670280447,0.778112443245913,,,
2.128,0.574443453700436,0.777842684970664,,,
2.129,0.58579813921773,0.777575793065059,,,
2.13,0.558801553302383,0.777311295319606,,,
2.131,0.564572594235673,0.777048687816543,,,
2.132,0.543814340045176,0.776787443567346,,,
2.133,0.53930420746989,0.776527021322768,,,
2.134,0.558881550234133,0.776266874432972,,,
2.135,0.539885084381596,0.776006459635458,,,
2.136,0.539545938061257,0.775745245652289,,,
2.137,0.551219934041933,0.775482721486105,,,
2.138,0.56928936359886,0.775218404316553,,,
2.139,0.558883625423313,0.774951846914357,,,
2.14,0.54605484014367,0.774682644507719,,,
2.141,0.55724541321107,0.774410441052407,,,
2.142,0.553304702537363,0.774134934870781,,,
2.143,0.56755666062823,0.773855883635671,,,
2.144,0.587137357409547,0.773573108682951,,,
2.145,0.579120798846437,0.773286498641541,,,
2.146,0.563524588859107,0.77299601237053,,,
2.147,0.58393905577192,0.772701681190234,,,
2.148,0.572468887188176,0.772403610390214,,,
2.149,0.55810991590967,0.77210197999722,,,
2.15,0.55811075520528,0.771797044793419,,,
2.151,0.547123410841107,0.771489133590107,,,
2.152,0.55820420380178,0.771178647780781,,,
2.153,0.56181954293534,0.770866059215498,,,
2.154,0.53359705440886,0.770551907453666,,,
2.155,0.541782269917243,0.770236796465664,,,
2.156,0.5390678818547,0.769921390866154,,,
2.157,0.53448318923032,0.769606411773566,,,
2.158,0.54754259686185,0.769292632397866,,,
2.159,0.54312486952536,0.768980873459172,,,
2.16,0.56279921279389,0.768671998532039,,,
2.161,0.536118659231253,0.768366909397083,,,
2.162,0.573461054214563,0.768066541467172,,,
2.163,0.568177922056913,0.767771859342319,,,
2.164,0.574622071874603,0.767483852535022,,,
2.165,0.556639526467993,0.767203531393982,,,
2.166,0.560515613366533,0.76693192323727,,,
2.167,0.549540800404356,0.76667006868705,,,
2.168,0.56469468367727,0.766419018179909,,,
2.169,0.566747445327977,0.766179828613383,,,
2.17,0.55692476651702,0.765953560083151,,,
2.171,0.53402699869489,0.765741272667704,,,
2.172,0.557242027507847,0.765544023227365,,,
2.173,0.535720879031927,0.76536286219933,,,
2.174,0.547080376304987,0.765198830385343,,,
2.175,0.541991321011817,0.76505295573837,,,
2.176,0.538080438079857,0.764926250155097,,,
2.177,0.537372983357557,0.764819706272064,,,
2.178,0.539940281133193,0.764734294248579,,,
2.179,0.54761164807872,0.764670958505108,,,
2.18,0.5468984938396,0.764630614376128,,,
2.181,0.56606263997792,0.764614144633567,,,
2.182,0.572993965103537,0.764622395840367,,,
2.183,0.579730796108843,0.764656174502331,,,
2.184,0.57091882501904,0.764716242998447,,,
2.185,0.569776529670203,0.764803315282776,,,
2.186,0.578803054302187,0.764918052362055,,,
2.187,0.585810111887387,0.765061057561294,,,
2.188,0.57171422359066,0.765232871595537,,,
2.189,0.559210312485746,0.765433967471832,,,
2.19,0.564590076087923,0.765664745253355,,,
2.191,0.554995392021823,0.765925526727694,,,
2.192,0.55736587332547,0.766216550032692,,,
2.193,0.522454111525317,0.766537964304827,,,
2.194,0.527682951725907,0.766889824425975,,,
2.195,0.550603020545363,0.767272085953399,,,
2.196,0.54629365639796,0.767684600323167,,,
2.197,0.561491862678697,0.768127110417511,,,
2.198,0.553347931572393,0.768599246580932,,,
2.199,0.542245202745543,0.769100523158585,,,
2.2,0.561220537545993,0.769630335615547,,,
2.201,0.56653077327854,0.770187958279859,,,
2.202,0.563345574532613,0.770772542738268,,,
2.203,0.57315217655835,0.771383116902368,,,
2.204,0.578828743734713,0.77201858475437,,,
2.205,0.581235112225817,0.772677726774903,,,
2.206,0.574685191120426,0.773359201049294,,,
2.207,0.57323188787573,0.774061545043175,,,
2.208,0.5638631625561,0.774783178033884,,,
2.209,0.55801273323713,0.775522404182443,,,
2.21,0.570771065044076,0.776277416233157,,,
2.211,0.549342491578237,0.777046299833645,,,
2.212,0.54656851942066,0.777827038474734,,,
2.213,0.539432718803727,0.778617519053398,,,
2.214,0.531063155227297,0.779415538060709,,,
2.215,0.533698719616656,0.780218808391116,,,
2.216,0.558670967534717,0.781024966761508,,,
2.217,0.55655491127409,0.781831581720468,,,
2.218,0.540851488472833,0.782636162221643,,,
2.219,0.539807513332753,0.783436166731623,,,
2.22,0.557681349386163,0.784229012842403,,,
2.221,0.56275977415394,0.785012087359644,,,
2.222,0.564656771269597,0.785782756837449,,,
2.223,0.56796063301329,0.786538378525186,,,
2.224,0.570538893037237,0.787276311681292,,,
2.225,0.57809594696589,0.787993929194678,,,
2.226,0.551216118816403,0.78868862943902,,,
2.227,0.569861216885683,0.789357848271345,,,
2.228,0.55294446954053,0.78999907107663,,,
2.229,0.55465474297841,0.790609844756681,,,
2.23,0.54765314369234,0.791187789565506,,,
2.231,0.551368079712893,0.791730610703153,,,
2.232,0.55323414905046,0.79223610959235,,,
2.233,0.540892829286863,0.792702194773758,,,
2.234,0.551512868620333,0.793126892364768,,,
2.235,0.538902520251783,0.793508356033022,,,
2.236,0.541277254153877,0.793844876438553,,,
2.237,0.546033405495923,0.794134890096021,,,
2.238,0.552824232797323,0.794376987600487,,,
2.239,0.557446409415656,0.794569921149162,,,
2.24,0.565024379055517,0.79471261128327,,,
2.241,0.583666156806457,0.794804152774246,,,
2.242,0.556641864138773,0.794843819588732,,,
2.243,0.552217210761827,0.794831068884716,,,
2.244,0.565893241749033,0.79476554401118,,,
2.245,0.562129767008243,0.794647076502087,,,
2.246,0.568250326777463,0.794475687071274,,,
2.247,0.565327458643807,0.794251585628681,,,
2.248,0.576426703591937,0.793975170350576,,,
2.249,0.566814176467773,0.793647025846105,,,
2.25,0.566117249624986,0.793267920468604,,,
2.251,0.55317713595194,0.792838802821676,,,
2.252,0.530367856401286,0.792360797507532,,,
2.253,0.542497006280596,0.791835200158367,,,
2.254,0.547070351899567,0.791263471780895,,,
